,index,ref,ref_p5,ref_p95,2050laag,2050laag_p5,2050laag_p95,2050hoog,2050hoog_p5,2050hoog_p95,2100laag,2100laag_p5,2100laag_p95,2100hoog,2100hoog_p5,2100hoog_p95
738,739,52.78333333333333,28.0,85.04999999999998,40.86666666666667,17.0,68.04999999999998,31.1125,9.950000000000001,60.04999999999998,40.86666666666667,17.0,68.04999999999998,12.595833333333333,0.0,28.0
739,740,55.19166666666667,29.0,86.09999999999997,42.13333333333333,18.950000000000003,69.04999999999998,32.44583333333333,10.950000000000001,62.0,42.13333333333333,18.950000000000003,69.04999999999998,12.983333333333333,1.0,29.0
740,741,20.229166666666668,3.0,49.04999999999998,12.733333333333333,0.0,36.0,8.7125,0.0,30.049999999999983,12.733333333333333,0.0,36.0,0.9833333333333333,0.0,5.0
741,742,34.05416666666667,8.950000000000001,68.19999999999993,26.241666666666667,4.0,55.099999999999966,20.479166666666668,2.0,55.0,26.241666666666667,4.0,55.099999999999966,6.170833333333333,0.0,21.0
742,743,34.05416666666667,8.950000000000001,68.19999999999993,26.241666666666667,4.0,55.099999999999966,20.479166666666668,2.0,55.0,26.241666666666667,4.0,55.099999999999966,6.170833333333333,0.0,21.0
743,744,40.81666666666667,11.0,79.04999999999998,32.68333333333333,7.950000000000001,64.04999999999998,26.883333333333333,5.0,63.099999999999966,32.68333333333333,7.950000000000001,64.04999999999998,9.666666666666666,0.0,28.049999999999983
744,745,37.8875,9.950000000000001,75.0,29.254166666666666,5.0,61.0,23.591666666666665,3.0,59.0,29.254166666666666,5.0,61.0,8.875,0.0,29.0
745,746,37.8875,9.950000000000001,75.0,29.254166666666666,5.0,61.0,23.591666666666665,3.0,59.0,29.254166666666666,5.0,61.0,8.875,0.0,29.0
746,747,38.4875,10.0,77.0,29.525,5.0,63.04999999999998,23.470833333333335,3.0,57.04999999999998,29.525,5.0,63.04999999999998,8.95,0.0,28.0
747,748,38.25833333333333,9.950000000000001,76.19999999999993,29.145833333333332,5.0,61.0,23.116666666666667,3.0,58.0,29.145833333333332,5.0,61.0,8.925,0.0,28.0
748,749,38.25833333333333,9.950000000000001,76.19999999999993,29.145833333333332,5.0,61.0,23.116666666666667,3.0,58.0,29.145833333333332,5.0,61.0,8.925,0.0,28.0
749,750,38.041666666666664,10.0,75.04999999999998,28.875,5.0,61.0,22.775,2.0,55.099999999999966,28.875,5.0,61.0,8.7,0.0,26.049999999999983
750,751,38.0375,10.0,74.19999999999993,28.5125,5.0,61.0,22.370833333333334,2.950000000000001,54.04999999999998,28.5125,5.0,61.0,8.529166666666667,0.0,27.0
751,752,38.0375,10.0,74.19999999999993,28.5125,5.0,61.0,22.370833333333334,2.950000000000001,54.04999999999998,28.5125,5.0,61.0,8.529166666666667,0.0,27.0
752,753,38.025,10.0,74.0,28.608333333333334,5.0,60.099999999999966,22.170833333333334,3.0,54.04999999999998,28.608333333333334,5.0,60.099999999999966,8.208333333333334,0.0,25.0
753,754,38.166666666666664,11.0,73.04999999999998,28.55,6.0,59.19999999999993,22.0625,3.0,50.099999999999966,28.55,6.0,59.19999999999993,7.9625,0.0,24.0
754,755,38.166666666666664,11.0,73.04999999999998,28.55,6.0,59.19999999999993,22.0625,3.0,50.099999999999966,28.55,6.0,59.19999999999993,7.9625,0.0,24.0
755,756,39.875,16.0,71.09999999999997,29.416666666666668,9.0,57.04999999999998,21.85,4.950000000000001,49.099999999999966,29.416666666666668,9.0,57.04999999999998,7.554166666666666,0.0,22.0
756,757,44.56666666666667,18.950000000000003,77.0,33.125,12.0,60.0,25.058333333333334,6.0,53.14999999999995,33.125,12.0,60.0,8.379166666666666,0.0,22.049999999999983
757,758,46.229166666666664,18.0,81.0,34.725,11.0,66.09999999999997,26.425,5.0,57.099999999999966,34.725,11.0,66.09999999999997,9.170833333333333,0.0,24.049999999999983
758,759,46.229166666666664,18.0,81.0,34.725,11.0,66.09999999999997,26.425,5.0,57.099999999999966,34.725,11.0,66.09999999999997,9.170833333333333,0.0,24.049999999999983
759,760,45.24583333333333,15.950000000000001,84.0,34.47083333333333,7.950000000000001,66.14999999999995,27.65,6.0,62.0,34.47083333333333,7.950000000000001,66.14999999999995,10.1375,0.0,27.049999999999983
760,761,51.516666666666666,19.950000000000003,91.0,38.69583333333333,11.950000000000001,71.09999999999997,31.104166666666668,8.0,65.04999999999998,38.69583333333333,11.950000000000001,71.09999999999997,11.575,0.0,29.049999999999983
761,762,51.516666666666666,19.950000000000003,91.0,38.69583333333333,11.950000000000001,71.09999999999997,31.104166666666668,8.0,65.04999999999998,38.69583333333333,11.950000000000001,71.09999999999997,11.575,0.0,29.049999999999983
762,763,49.8,21.950000000000003,85.04999999999998,37.15,13.0,67.04999999999998,27.354166666666668,6.0,56.0,37.15,13.0,67.04999999999998,10.045833333333333,0.0,25.049999999999983
763,764,50.645833333333336,24.950000000000003,84.09999999999997,37.05833333333333,13.0,64.04999999999998,27.25,6.0,55.099999999999966,37.05833333333333,13.0,64.04999999999998,10.420833333333333,0.0,26.0
764,765,50.645833333333336,24.950000000000003,84.09999999999997,37.05833333333333,13.0,64.04999999999998,27.25,6.0,55.099999999999966,37.05833333333333,13.0,64.04999999999998,10.420833333333333,0.0,26.0
765,766,54.17916666666667,28.0,89.0,41.170833333333334,16.0,70.0,29.825,9.0,57.099999999999966,41.170833333333334,16.0,70.0,11.729166666666666,0.0,29.0
766,767,57.583333333333336,30.950000000000003,92.04999999999998,44.80416666666667,20.0,74.0,32.983333333333334,11.0,60.04999999999998,44.80416666666667,20.0,74.0,12.8125,0.9500000000000011,30.0
767,768,57.583333333333336,30.950000000000003,92.04999999999998,44.80416666666667,20.0,74.0,32.983333333333334,11.0,60.04999999999998,44.80416666666667,20.0,74.0,12.8125,0.9500000000000011,30.0
768,769,59.50416666666667,31.950000000000003,95.0,47.21666666666667,22.0,76.04999999999998,35.583333333333336,13.950000000000001,65.09999999999997,47.21666666666667,22.0,76.04999999999998,13.466666666666667,1.0,29.049999999999983
769,770,59.854166666666664,32.0,93.0,46.8875,21.0,75.04999999999998,35.395833333333336,12.0,65.04999999999998,46.8875,21.0,75.04999999999998,13.95,1.0,29.049999999999983
770,771,59.36666666666667,32.0,94.0,46.36666666666667,21.950000000000003,75.04999999999998,35.108333333333334,12.0,63.14999999999995,46.36666666666667,21.950000000000003,75.04999999999998,13.429166666666667,0.9500000000000011,29.0
771,772,59.36666666666667,32.0,94.0,46.36666666666667,21.950000000000003,75.04999999999998,35.108333333333334,12.0,63.14999999999995,46.36666666666667,21.950000000000003,75.04999999999998,13.429166666666667,0.9500000000000011,29.0
772,773,57.97083333333333,30.0,91.09999999999997,45.0,20.0,74.0,33.93333333333333,11.0,63.04999999999998,45.0,20.0,74.0,13.1375,0.0,28.0
773,774,55.0125,28.900000000000002,89.0,42.1,18.0,70.04999999999998,32.40416666666667,10.0,61.04999999999998,42.1,18.0,70.04999999999998,12.983333333333333,1.0,28.049999999999983
774,775,55.0125,28.900000000000002,89.0,42.1,18.0,70.04999999999998,32.40416666666667,10.0,61.04999999999998,42.1,18.0,70.04999999999998,12.983333333333333,1.0,28.049999999999983
775,776,52.766666666666666,26.950000000000003,86.0,40.85,17.950000000000003,69.0,30.916666666666668,9.0,61.0,40.85,17.950000000000003,69.0,12.395833333333334,0.9500000000000011,27.049999999999983
776,777,54.458333333333336,28.0,87.0,41.71666666666667,18.950000000000003,68.0,31.833333333333332,9.950000000000001,62.04999999999998,41.71666666666667,18.950000000000003,68.0,12.858333333333333,1.0,27.049999999999983
777,778,18.754166666666666,3.0,48.0,11.770833333333334,0.0,33.0,7.904166666666667,0.0,30.0,11.770833333333334,0.0,33.0,0.9625,0.0,5.099999999999966
778,779,21.291666666666668,3.0,51.0,14.204166666666667,0.0,38.04999999999998,9.716666666666667,0.0,33.0,14.204166666666667,0.0,38.04999999999998,1.3041666666666667,0.0,8.0
779,780,21.291666666666668,3.0,51.0,14.204166666666667,0.0,38.04999999999998,9.716666666666667,0.0,33.0,14.204166666666667,0.0,38.04999999999998,1.3041666666666667,0.0,8.0
780,781,39.083333333333336,10.0,78.0,30.841666666666665,6.950000000000001,62.0,24.725,3.0,62.0,30.841666666666665,6.950000000000001,62.0,9.604166666666666,0.0,30.049999999999983
781,782,37.083333333333336,9.0,73.04999999999998,28.445833333333333,5.0,61.04999999999998,22.391666666666666,2.950000000000001,57.099999999999966,28.445833333333333,5.0,61.04999999999998,8.779166666666667,0.0,28.049999999999983
782,783,37.083333333333336,9.0,73.04999999999998,28.445833333333333,5.0,61.04999999999998,22.391666666666666,2.950000000000001,57.099999999999966,28.445833333333333,5.0,61.04999999999998,8.779166666666667,0.0,28.049999999999983
783,784,37.05833333333333,9.0,74.0,28.329166666666666,5.0,61.04999999999998,22.379166666666666,2.0,55.04999999999998,28.329166666666666,5.0,61.04999999999998,8.7,0.0,29.0
784,785,37.075,9.0,73.09999999999997,28.0625,4.950000000000001,61.0,22.129166666666666,3.0,54.099999999999966,28.0625,4.950000000000001,61.0,8.741666666666667,0.0,28.0
785,786,37.075,9.0,73.09999999999997,28.0625,4.950000000000001,61.0,22.129166666666666,3.0,54.099999999999966,28.0625,4.950000000000001,61.0,8.741666666666667,0.0,28.0
786,787,37.19166666666667,9.0,74.04999999999998,27.9625,5.0,60.099999999999966,21.941666666666666,2.0,54.0,27.9625,5.0,60.099999999999966,8.575,0.0,27.0
787,788,37.266666666666666,9.950000000000001,72.24999999999991,27.975,5.0,60.04999999999998,21.9,2.0,54.099999999999966,27.975,5.0,60.04999999999998,8.466666666666667,0.0,27.0
788,789,37.266666666666666,9.950000000000001,72.24999999999991,27.975,5.0,60.04999999999998,21.9,2.0,54.099999999999966,27.975,5.0,60.04999999999998,8.466666666666667,0.0,27.0
789,790,37.43333333333333,10.0,72.14999999999995,27.895833333333332,5.0,61.0,21.779166666666665,2.950000000000001,54.0,27.895833333333332,5.0,61.0,8.116666666666667,0.0,25.049999999999983
790,791,37.5375,10.0,72.04999999999998,27.983333333333334,6.0,60.04999999999998,21.579166666666666,3.0,52.099999999999966,27.983333333333334,6.0,60.04999999999998,7.895833333333333,0.0,24.049999999999983
791,792,37.670833333333334,14.0,69.04999999999998,27.545833333333334,7.950000000000001,55.099999999999966,19.833333333333332,4.0,47.04999999999998,27.545833333333334,7.950000000000001,55.099999999999966,6.8,0.0,21.0
792,793,37.670833333333334,14.0,69.04999999999998,27.545833333333334,7.950000000000001,55.099999999999966,19.833333333333332,4.0,47.04999999999998,27.545833333333334,7.950000000000001,55.099999999999966,6.8,0.0,21.0
793,794,41.30833333333333,16.950000000000003,74.04999999999998,30.5125,10.0,57.0,22.6375,4.950000000000001,51.04999999999998,30.5125,10.0,57.0,7.5625,0.0,21.049999999999983
794,795,42.979166666666664,16.900000000000002,78.04999999999998,32.854166666666664,10.950000000000001,62.0,25.05,5.0,56.0,32.854166666666664,10.950000000000001,62.0,8.3875,0.0,22.049999999999983
795,796,42.979166666666664,16.900000000000002,78.04999999999998,32.854166666666664,10.950000000000001,62.0,25.05,5.0,56.0,32.854166666666664,10.950000000000001,62.0,8.3875,0.0,22.049999999999983
796,797,43.44166666666667,14.0,80.04999999999998,33.416666666666664,7.0,66.0,26.704166666666666,5.0,62.0,33.416666666666664,7.0,66.0,9.945833333333333,0.0,27.049999999999983
797,798,45.233333333333334,16.0,80.04999999999998,34.77916666666667,9.0,67.04999999999998,28.2875,6.0,58.04999999999998,34.77916666666667,9.0,67.04999999999998,10.675,0.0,28.0
798,799,45.233333333333334,16.0,80.04999999999998,34.77916666666667,9.0,67.04999999999998,28.2875,6.0,58.04999999999998,34.77916666666667,9.0,67.04999999999998,10.675,0.0,28.0
799,800,46.833333333333336,20.950000000000003,81.0,34.425,10.950000000000001,63.0,26.291666666666668,6.0,55.0,34.425,10.950000000000001,63.0,9.595833333333333,0.0,23.049999999999983
800,801,48.57083333333333,22.950000000000003,82.0,34.85,12.0,63.0,25.9875,5.950000000000001,54.04999999999998,34.85,12.0,63.0,9.833333333333334,0.0,24.049999999999983
801,802,48.57083333333333,22.950000000000003,82.0,34.85,12.0,63.0,25.9875,5.950000000000001,54.04999999999998,34.85,12.0,63.0,9.833333333333334,0.0,24.049999999999983
802,803,52.0,26.950000000000003,85.04999999999998,39.354166666666664,15.950000000000001,67.04999999999998,28.7125,8.0,56.0,39.354166666666664,15.950000000000001,67.04999999999998,11.208333333333334,0.0,28.0
803,804,55.979166666666664,29.0,89.04999999999998,43.916666666666664,19.0,73.0,32.395833333333336,10.950000000000001,61.0,43.916666666666664,19.0,73.0,12.425,0.0,29.0
804,805,55.979166666666664,29.0,89.04999999999998,43.916666666666664,19.0,73.0,32.395833333333336,10.950000000000001,61.0,43.916666666666664,19.0,73.0,12.425,0.0,29.0
805,806,58.30416666666667,30.950000000000003,92.09999999999997,46.141666666666666,19.950000000000003,75.04999999999998,34.49166666666667,11.950000000000001,62.04999999999998,46.141666666666666,19.950000000000003,75.04999999999998,13.275,1.0,29.0
806,807,58.49583333333333,30.950000000000003,93.0,46.40416666666667,20.950000000000003,76.04999999999998,35.104166666666664,12.950000000000001,64.04999999999998,46.40416666666667,20.950000000000003,76.04999999999998,13.391666666666667,1.0,30.0
807,808,58.90416666666667,32.0,92.0,46.545833333333334,20.0,75.04999999999998,35.2625,12.0,64.0,46.545833333333334,20.0,75.04999999999998,13.420833333333333,1.0,30.0
808,809,58.90416666666667,32.0,92.0,46.545833333333334,20.0,75.04999999999998,35.2625,12.0,64.0,46.545833333333334,20.0,75.04999999999998,13.420833333333333,1.0,30.0
809,810,57.97083333333333,31.0,92.0,44.975,18.950000000000003,73.04999999999998,33.6125,11.950000000000001,61.099999999999966,44.975,18.950000000000003,73.04999999999998,13.354166666666666,1.0,29.0
810,811,55.5625,28.950000000000003,90.0,42.78333333333333,18.950000000000003,71.04999999999998,32.145833333333336,10.0,60.0,42.78333333333333,18.950000000000003,71.04999999999998,13.033333333333333,0.9500000000000011,28.049999999999983
811,812,55.5625,28.950000000000003,90.0,42.78333333333333,18.950000000000003,71.04999999999998,32.145833333333336,10.0,60.0,42.78333333333333,18.950000000000003,71.04999999999998,13.033333333333333,0.9500000000000011,28.049999999999983
812,813,53.34583333333333,26.950000000000003,86.04999999999998,41.520833333333336,17.950000000000003,69.04999999999998,31.295833333333334,10.0,59.04999999999998,41.520833333333336,17.950000000000003,69.04999999999998,12.579166666666667,0.9500000000000011,28.0
813,814,54.5375,27.0,88.0,42.67916666666667,19.0,71.0,32.0,10.0,61.099999999999966,42.67916666666667,19.0,71.0,12.904166666666667,1.0,28.049999999999983
814,815,18.379166666666666,2.0,45.04999999999998,11.320833333333333,0.0,33.0,7.6875,0.0,29.049999999999983,11.320833333333333,0.0,33.0,0.9416666666666667,0.0,6.0
815,816,17.083333333333332,2.0,43.04999999999998,9.791666666666666,0.0,30.0,6.308333333333334,0.0,25.049999999999983,9.791666666666666,0.0,30.0,0.6041666666666666,0.0,4.0
816,817,17.083333333333332,2.0,43.04999999999998,9.791666666666666,0.0,30.0,6.308333333333334,0.0,25.049999999999983,9.791666666666666,0.0,30.0,0.6041666666666666,0.0,4.0
817,818,38.516666666666666,10.0,77.04999999999998,29.929166666666667,5.950000000000001,61.099999999999966,24.004166666666666,3.0,60.04999999999998,29.929166666666667,5.950000000000001,61.099999999999966,9.5125,0.0,31.0
818,819,37.3875,9.0,75.04999999999998,28.754166666666666,5.0,61.099999999999966,22.75,3.0,58.04999999999998,28.754166666666666,5.0,61.099999999999966,8.9,0.0,29.0
819,820,37.3875,9.0,75.04999999999998,28.754166666666666,5.0,61.099999999999966,22.75,3.0,58.04999999999998,28.754166666666666,5.0,61.099999999999966,8.9,0.0,29.0
820,821,37.141666666666666,9.0,74.04999999999998,28.579166666666666,5.0,62.099999999999966,22.491666666666667,3.0,56.04999999999998,28.579166666666666,5.0,62.099999999999966,8.775,0.0,29.0
821,822,37.391666666666666,8.950000000000001,75.09999999999997,28.404166666666665,5.0,61.04999999999998,22.35,2.950000000000001,55.04999999999998,28.404166666666665,5.0,61.04999999999998,8.725,0.0,28.0
822,823,37.391666666666666,8.950000000000001,75.09999999999997,28.404166666666665,5.0,61.04999999999998,22.35,2.950000000000001,55.04999999999998,28.404166666666665,5.0,61.04999999999998,8.725,0.0,28.0
823,824,37.354166666666664,9.0,73.19999999999993,28.345833333333335,5.0,61.04999999999998,22.2875,2.0,55.0,28.345833333333335,5.0,61.04999999999998,8.670833333333333,0.0,27.0
824,825,35.55,9.0,69.09999999999997,26.033333333333335,3.0,59.0,20.4625,2.0,51.099999999999966,26.033333333333335,3.0,59.0,7.5125,0.0,25.0
825,826,35.55,9.0,69.09999999999997,26.033333333333335,3.0,59.0,20.4625,2.0,51.099999999999966,26.033333333333335,3.0,59.0,7.5125,0.0,25.0
826,827,35.74583333333333,9.0,69.09999999999997,25.9125,4.0,57.099999999999966,20.4,3.0,50.19999999999993,25.9125,4.0,57.099999999999966,7.370833333333334,0.0,24.0
827,828,35.775,9.0,67.0,25.8875,4.0,57.04999999999998,20.329166666666666,3.0,53.0,25.8875,4.0,57.04999999999998,7.1875,0.0,23.0
828,829,35.708333333333336,12.0,67.0,25.645833333333332,6.0,52.04999999999998,18.4625,2.950000000000001,45.0,25.645833333333332,6.0,52.04999999999998,5.9625,0.0,18.0
829,830,35.708333333333336,12.0,67.0,25.645833333333332,6.0,52.04999999999998,18.4625,2.950000000000001,45.0,25.645833333333332,6.0,52.04999999999998,5.9625,0.0,18.0
830,831,38.94583333333333,14.0,72.04999999999998,28.766666666666666,8.0,56.0,20.991666666666667,3.950000000000001,50.0,28.766666666666666,8.0,56.0,6.645833333333333,0.0,19.049999999999983
831,832,39.8875,12.0,78.0,30.108333333333334,5.950000000000001,59.14999999999995,24.133333333333333,4.0,56.14999999999995,30.108333333333334,5.950000000000001,59.14999999999995,8.295833333333333,0.0,25.0
832,833,39.8875,12.0,78.0,30.108333333333334,5.950000000000001,59.14999999999995,24.133333333333333,4.0,56.14999999999995,30.108333333333334,5.950000000000001,59.14999999999995,8.295833333333333,0.0,25.0
833,834,43.391666666666666,14.950000000000001,79.09999999999997,33.295833333333334,7.0,65.0,27.0,5.0,61.04999999999998,33.295833333333334,7.0,65.0,10.079166666666667,0.0,28.0
834,835,44.733333333333334,15.950000000000001,78.04999999999998,34.4375,9.0,68.0,28.104166666666668,6.0,59.04999999999998,34.4375,9.0,68.0,10.233333333333333,0.0,27.0
